"ID","X","Y","ANGLE","HEAD","FAST_BREAK","PREDICTED_GOAL","XG","FOOTBALL_PITCH_CELL"
5500,93,-11,4.44537366532773940487269674839676134456,"Y","N","N",0.014616311361756855,"X92|Y-12"
5499,93,-11,4.44537366532773940487269674839676134456,"N","N","N",0.029276377719152435,"X92|Y-12"
5502,93,-11,4.44537366532773940487269674839676134456,"Y","Y","N",0.047871083498116924,"X92|Y-12"
5501,93,-11,4.44537366532773940487269674839676134456,"N","Y","N",0.092746103124571586,"X92|Y-12"
5442,93,-13,4.42123520349126191878520244585585502729,"Y","N","N",0.014595244995671251,"X92|Y-14"
5441,93,-13,4.42123520349126191878520244585585502729,"N","N","N",0.029234808800752046,"X92|Y-14"
5498,93,-13,4.42123520349126191878520244585585502729,"Y","Y","N",0.047804412553364706,"X92|Y-14"
5443,93,-13,4.42123520349126191878520244585585502729,"N","Y","N",0.092623013734804888,"X92|Y-14"
5438,93,-15,4.39340225506300385410496057822801640938,"Y","N","N",0.014570991468415229,"X92|Y-16"
5437,93,-15,4.39340225506300385410496057822801640938,"N","N","N",0.029186948652436852,"X92|Y-16"
5440,93,-15,4.39340225506300385410496057822801640938,"Y","Y","N",0.047727646831592863,"X92|Y-16"
5439,93,-15,4.39340225506300385410496057822801640938,"N","Y","N",0.092481267124425184,"X92|Y-16"
5434,93,-17,4.36201838397297466667829095476813652488,"Y","N","N",0.014543691307429893,"X92|Y-18"
5433,93,-17,4.36201838397297466667829095476813652488,"N","N","N",0.029133073671351838,"X92|Y-18"
5436,93,-17,4.36201838397297466667829095476813652488,"Y","Y","N",0.047641227811237891,"X92|Y-18"
5435,93,-17,4.36201838397297466667829095476813652488,"N","Y","N",0.092321670218081381,"X92|Y-18"
5430,93,-19,4.32724219401450384772084894225130763344,"Y","N","N",0.014513499098171474,"X92|Y-20"
5429,93,-19,4.32724219401450384772084894225130763344,"N","N","N",0.029073487945752392,"X92|Y-20"
5432,93,-19,4.32724219401450384772084894225130763344,"Y","Y","N",0.047545641283812494,"X92|Y-20"
5431,93,-19,4.32724219401450384772084894225130763344,"N","Y","N",0.092145111301776231,"X92|Y-20"
5426,93,-21,4.28924541473770251532321724969852847706,"Y","N","N",0.014480581413789129,"X92|Y-22"
5371,93,-21,4.28924541473770251532321724969852847706,"N","N","N",0.029008519194806057,"X92|Y-22"
5428,93,-21,4.28924541473770251532321724969852847706,"Y","Y","N",0.047441410892707418,"X92|Y-22"
5427,93,-21,4.28924541473770251532321724969852847706,"N","Y","N",0.091952548319430671,"X92|Y-22"
5368,93,-23,4.24821090102112583204992198983304298322,"Y","N","N",0.014445114671654134,"X92|Y-24"
5367,93,-23,4.24821090102112583204992198983304298322,"N","N","N",0.02893851456363921,"X92|Y-24"
5370,93,-23,4.24821090102112583204992198983304298322,"Y","Y","N",0.047329091439013163,"X92|Y-24"
5369,93,-23,4.24821090102112583204992198983304298322,"N","Y","N",0.091744996735968726,"X92|Y-24"
5364,93,-25,4.20433058696484634807829117928091436037,"Y","N","N",0.014407282964220679,"X92|Y-26"
5363,93,-25,4.20433058696484634807829117928091436037,"N","N","N",0.028863836366536107,"X92|Y-26"
5366,93,-25,4.20433058696484634807829117928091436037,"Y","Y","N",0.047209262101786859,"X92|Y-26"
5365,93,-25,4.20433058696484634807829117928091436037,"N","Y","N",0.091523517232092511,"X92|Y-26"
5360,93,-27,4.15780343322712093814714444132058852555,"Y","N","N",0.014367275909011377,"X92|Y-28"
5359,93,-27,4.15780343322712093814714444132058852555,"N","N","N",0.028784857865999835,"X92|Y-28"
5362,93,-27,4.15780343322712093814714444132058852555,"Y","Y","N",0.04708251971206432,"X92|Y-28"
5361,93,-27,4.15780343322712093814714444132058852555,"N","Y","N",0.09128920348183707,"X92|Y-28"
5356,93,-29,4.10883340434182747508108497223931968765,"Y","N","N",0.014325286558555613,"X92|Y-30"
5355,93,-29,4.10883340434182747508108497223931968765,"N","N","N",0.028701959167689105,"X92|Y-30"
5358,93,-29,4.10883340434182747508108497223931968765,"Y","Y","N",0.046949472207830897,"X92|Y-30"
5357,93,-29,4.10883340434182747508108497223931968765,"N","Y","N",0.091043170242799593,"X92|Y-30"
5298,93,-31,4.05762750909258215202762425820989927596,"Y","N","N",0.014281509406151459,"X92|Y-32"
5297,93,-31,4.05762750909258215202762425820989927596,"N","N","N",0.028615523301603107,"X92|Y-32"
5354,93,-31,4.05762750909258215202762425820989927596,"Y","Y","N",0.046810732381985111,"X92|Y-32"
5299,93,-31,4.05762750909258215202762425820989927596,"N","Y","N",0.090786541962151565,"X92|Y-32"
5294,93,-33,4.00439393289049766910632727949219448755,"Y","N","N",0.014236138517674668,"X92|Y-34"
5293,93,-33,4.00439393289049766910632727949219448755,"N","N","N",0.028525932548887738,"X92|Y-34"
5296,93,-33,4.00439393289049766910632727949219448755,"Y","Y","N",0.046666912017978686,"X92|Y-34"
5295,93,-33,4.00439393289049766910632727949219448755,"N","Y","N",0.090520442070788604,"X92|Y-34"
5457,95,-9,4.3734524575073468340394729409077673993,"Y","N","N",0.014553631724002099,"X94|Y-10"
5456,95,-9,4.3734524575073468340394729409077673993,"N","N","N",0.029152690743158641,"X94|Y-10"
5459,95,-9,4.3734524575073468340394729409077673993,"Y","Y","N",0.04767269559269155,"X94|Y-10"
5458,95,-9,4.3734524575073468340394729409077673993,"N","Y","N",0.092379787427820256,"X94|Y-10"
5453,95,-11,4.35437095536915089083057695774771945059,"Y","N","N",0.01453704661190041,"X94|Y-12"
5452,95,-11,4.35437095536915089083057695774771945059,"N","N","N",0.029119960370811337,"X94|Y-12"
